실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,1,-0.6566761136,1.96211803,1.231125712,2.902355909,-3.537188053,0.1550176591
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,2,-0.661072433,1.96044004,1.178372025,2.902356863,-3.53718853,0.1556752622
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,3,-0.661072433,1.96044004,1.178372025,2.902356863,-3.53718853,0.1556752622
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,4,-0.6375229359,2.005353212,1.183490872,2.902360678,-3.537190437,0.158471033
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,5,-0.6375229359,2.005353212,1.183490872,2.902360678,-3.537190437,0.158471033
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,6,-0.620634973,2.010106087,1.215802312,2.902359962,-3.537190199,0.1579709798
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,7,-0.620634973,2.010106087,1.215802312,2.902359962,-3.537190199,0.1579709798
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,8,-0.6582125425,2.003946781,1.256322861,2.902355194,-3.537187815,0.1545971483
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,9,-0.7071037292,1.956400633,1.291801929,2.90234971,-3.537184954,0.1507124007
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,3,10,-0.7071037292,1.956400633,1.291801929,2.90234971,-3.537184954,0.1507124007
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,1,-0.6727771163,1.929069757,1.168033957,2.902351141,-3.537185669,0.1517469138
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,2,-0.6727771163,1.929069757,1.168033957,2.902351141,-3.537185669,0.1517469138
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,3,-0.6654210687,1.928392053,1.170431852,2.902348995,-3.537184715,0.1502975971
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,4,-0.6654210687,1.928392053,1.170431852,2.902348995,-3.537184715,0.1502975971
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,5,-0.6641804576,1.923793554,1.195513368,2.902352095,-3.537186146,0.1523414701
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,6,-0.6641804576,1.923793554,1.195513368,2.902352095,-3.537186146,0.1523414701
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,7,-0.6660338044,1.934988379,1.211457491,2.902351141,-3.537185669,0.1517970115
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,8,-0.6660338044,1.934988379,1.211457491,2.902351141,-3.537185669,0.1517970115
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,9,-0.6666269302,1.950440407,1.22822082,2.90235424,-3.537187099,0.1538159698
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,4,10,-0.6666269302,1.950440407,1.22822082,2.90235424,-3.537187099,0.1538159698
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,1,-0.5636900067,1.895929933,1.15487504,2.902351141,-3.537185669,0.1517617255
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,2,-0.5636900067,1.895929933,1.15487504,2.902351141,-3.537185669,0.1517617255
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,3,-0.5422499776,1.882250905,1.141006947,2.902350664,-3.537185431,0.1514243186
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,4,-0.5422499776,1.882250905,1.141006947,2.902350664,-3.537185431,0.1514243186
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,5,-0.5273587704,1.889284968,1.159365892,2.902357817,-3.537189007,0.1563926339
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,6,-0.5273587704,1.889284968,1.159365892,2.902357817,-3.537189007,0.1563926339
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,7,-0.5183455944,1.876362801,1.156101346,2.902349472,-3.537184954,0.150635913
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,8,-0.5183455944,1.876362801,1.156101346,2.902349472,-3.537184954,0.150635913
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,9,-0.5494094491,1.873468757,1.174932718,2.902354479,-3.537187338,0.1540936232
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,5,10,-0.5494094491,1.873468757,1.174932718,2.902354479,-3.537187338,0.1540936232
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,1,-0.380980283,1.827471137,1.182894111,2.902351379,-3.537185669,0.1518715024
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,2,-0.3754554689,1.819952488,1.167337894,2.902347565,-3.537183762,0.1491817236
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,3,-0.3754554689,1.819952488,1.167337894,2.902347565,-3.537183762,0.1491817236
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,4,-0.3812937438,1.814103603,1.168669581,2.902349472,-3.537184715,0.1505463868
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,5,-0.3812937438,1.814103603,1.168669581,2.902349472,-3.537184715,0.1505463868
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,6,-0.4122269452,1.809735298,1.169874907,2.90235424,-3.537187338,0.1539733857
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,7,-0.3996808231,1.816106439,1.179499269,2.902350187,-3.537185192,0.1510181278
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,8,-0.3996808231,1.816106439,1.179499269,2.902350187,-3.537185192,0.1510181278
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,9,-0.402528882,1.818908691,1.200869322,2.902350903,-3.537185431,0.1515499651
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,6,10,-0.402528882,1.818908691,1.200869322,2.902350903,-3.537185431,0.1515499651
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,1,-0.4110979736,1.794014692,1.280398607,2.90235734,-3.537188768,0.1560684741
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,2,-0.4110979736,1.794014692,1.280398607,2.90235734,-3.537188768,0.1560684741
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,3,-0.4008152783,1.816192627,1.299729109,2.902354479,-3.537187338,0.1540874839
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,4,-0.3934981823,1.840269566,1.300337553,2.90235424,-3.537187099,0.153816998
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,5,-0.3934981823,1.840269566,1.300337553,2.90235424,-3.537187099,0.153816998
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,6,-0.4079412818,1.820640802,1.288285613,2.902354002,-3.537187099,0.15368177
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,7,-0.4079412818,1.820640802,1.288285613,2.902354002,-3.537187099,0.15368177
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,8,-0.4036179483,1.791054845,1.281333208,2.902352571,-3.537186384,0.1527094841
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,9,-0.4036179483,1.791054845,1.281333208,2.902352571,-3.537186384,0.1527094841
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,7,10,-0.4071364999,1.775942326,1.285493851,2.902350187,-3.537185192,0.1509869844
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,1,-0.5043261051,1.720692039,1.331440091,2.902353287,-3.537186623,0.1532393694
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,2,-0.48810184,1.74200356,1.295892119,2.902355909,-3.537188053,0.1550399661
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,3,-0.48810184,1.74200356,1.295892119,2.902355909,-3.537188053,0.1550399661
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,4,-0.444693923,1.793123484,1.225040078,2.90235281,-3.537186384,0.1528944671
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,5,-0.444693923,1.793123484,1.225040078,2.90235281,-3.537186384,0.1528944671
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,6,-0.3943783641,1.891358137,1.181165934,2.902355909,-3.537188053,0.1550687402
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,7,-0.3943783641,1.891358137,1.181165934,2.902355909,-3.537188053,0.1550687402
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,8,-0.3872103989,1.903387904,1.16554153,2.902359724,-3.53718996,0.1577124149
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,9,-0.3872103989,1.903387904,1.16554153,2.902359724,-3.53718996,0.1577124149
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,8,10,-0.4105241597,1.887993097,1.215466022,2.902363539,-3.537191868,0.1604656428
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,1,-0.5487705469,1.85067153,1.266324043,2.902354479,-3.537187099,0.1539374292
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,2,-0.5625349283,1.823642731,1.255535245,2.902355909,-3.537188053,0.1551150829
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,3,-0.5625349283,1.823642731,1.255535245,2.902355909,-3.537188053,0.1551150829
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,4,-0.5589994788,1.849280477,1.268427372,2.902354717,-3.537187338,0.1541666389
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,5,-0.5589994788,1.849280477,1.268427372,2.902354717,-3.537187338,0.1541666389
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,6,-0.5522921085,1.887381911,1.277801871,2.902353525,-3.537186861,0.1534354091
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,7,-0.5522921085,1.887381911,1.277801871,2.902353525,-3.537186861,0.1534354091
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,8,-0.5740836859,1.8910079,1.311236143,2.902353287,-3.537186623,0.1532059759
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,9,-0.5740836859,1.8910079,1.311236143,2.902353287,-3.537186623,0.1532059759
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,9,10,-0.5716108084,1.866471291,1.296227574,2.902350187,-3.537185192,0.1509940177
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,1,-0.6393407583,1.889296055,1.218795657,2.90235281,-3.537186384,0.152911216
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,2,-0.6527122259,1.870261192,1.233059645,2.902351856,-3.537185907,0.152203992
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,3,-0.6527122259,1.870261192,1.233059645,2.902351856,-3.537185907,0.152203992
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,4,-0.6436730623,1.912107587,1.231403828,2.902348757,-3.537184477,0.1501212567
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,5,-0.6436730623,1.912107587,1.231403828,2.902348757,-3.537184477,0.1501212567
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,6,-0.6120609641,1.965800524,1.245296478,2.902358532,-3.537189245,0.1568738073
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,7,-0.6500502229,1.960927606,1.210071564,2.902356863,-3.53718853,0.1556878537
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,8,-0.6500502229,1.960927606,1.210071564,2.902356863,-3.53718853,0.1556878537
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,9,-0.6858446002,1.886565566,1.20918107,2.902350187,-3.537185192,0.1509889215
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,10,10,-0.6858446002,1.886565566,1.20918107,2.902350187,-3.537185192,0.1509889215
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,1,-0.6809774041,1.953363419,1.168993711,2.902348757,-3.537184477,0.1500265896
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,2,-0.6809774041,1.953363419,1.168993711,2.902348757,-3.537184477,0.1500265896
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,3,-0.67935431,1.935946107,1.145752192,2.902356386,-3.537188292,0.1554583758
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,4,-0.67935431,1.935946107,1.145752192,2.902356386,-3.537188292,0.1554583758
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,5,-0.6832447052,1.942961335,1.140191197,2.902353764,-3.537186861,0.153561756
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,6,-0.6832447052,1.942961335,1.140191197,2.902353764,-3.537186861,0.153561756
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,7,-0.6798797846,1.932901144,1.13427496,2.90235424,-3.537187099,0.153878063
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,8,-0.6809369922,1.949652672,1.127844691,2.902350903,-3.537185431,0.1514965296
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,9,-0.6809369922,1.949652672,1.127844691,2.902350903,-3.537185431,0.1514965296
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,11,10,-0.6912220716,1.942128062,1.138371348,2.902357817,-3.537189007,0.1564480662
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,1,-0.5968737006,1.846086264,1.06776762,2.90235424,-3.537187099,0.1538642496
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,2,-0.5968737006,1.846086264,1.06776762,2.90235424,-3.537187099,0.1538642496
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,3,-0.5375956893,1.910665035,0.9957737923,2.902360201,-3.537190199,0.1580203623
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,4,-0.5375956893,1.910665035,0.9957737923,2.902360201,-3.537190199,0.1580203623
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,5,-0.4917000532,2.011936665,0.9928687215,2.902360201,-3.537190199,0.1580705345
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,6,-0.4917000532,2.011936665,0.9928687215,2.902360201,-3.537190199,0.1580705345
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,7,-0.5080014467,1.98636651,1.074653625,2.902357578,-3.537188768,0.1562608927
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,8,-0.5080014467,1.98636651,1.074653625,2.902357578,-3.537188768,0.1562608927
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,9,-0.5536734462,1.904450536,1.180695891,2.90235424,-3.537187099,0.1538808197
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,12,10,-0.5536734462,1.904450536,1.180695891,2.90235424,-3.537187099,0.1538808197
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,1,-0.4658021927,1.832120657,1.163716197,2.902349949,-3.537185192,0.1509365439
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,2,-0.4658021927,1.832120657,1.163716197,2.902349949,-3.537185192,0.1509365439
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,3,-0.4312082231,1.828997493,1.167982936,2.902355194,-3.537187815,0.1546264142
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,4,-0.4312082231,1.828997493,1.167982936,2.902355194,-3.537187815,0.1546264142
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,5,-0.4277863204,1.830479503,1.160765171,2.902358294,-3.537189245,0.1566877514
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,6,-0.4277863204,1.830479503,1.160765171,2.902358294,-3.537189245,0.1566877514
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,7,-0.4370180666,1.801899076,1.149726748,2.902353287,-3.537186623,0.153186962
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,8,-0.4370180666,1.801899076,1.149726748,2.902353287,-3.537186623,0.153186962
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,9,-0.4416512251,1.825398326,1.167461634,2.90234971,-3.537184954,0.1507845968
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,13,10,-0.4416512251,1.825398326,1.167461634,2.90234971,-3.537184954,0.1507845968
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,1,-0.3720275164,1.785895586,1.185834408,2.902352571,-3.537186384,0.1527925432
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,2,-0.3720275164,1.785895586,1.185834408,2.902352571,-3.537186384,0.1527925432
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,3,-0.3653116226,1.754103065,1.188472629,2.902351379,-3.537185669,0.15189071
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,4,-0.3653116226,1.754103065,1.188472629,2.902351379,-3.537185669,0.15189071
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,5,-0.3656053245,1.769797325,1.169536948,2.902351618,-3.537185907,0.1521337479
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,6,-0.3656053245,1.769797325,1.169536948,2.902351618,-3.537185907,0.1521337479
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,7,-0.3578888774,1.791686058,1.221762896,2.902354002,-3.537187099,0.153679356
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,8,-0.3578888774,1.791686058,1.221762896,2.902354002,-3.537187099,0.153679356
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,9,-0.3808995485,1.810776949,1.232599735,2.902355909,-3.537188053,0.1550692618
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,14,10,-0.3808995485,1.810776949,1.232599735,2.902355909,-3.537188053,0.1550692618
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,15,1,-0.4418159723,1.79046464,1.178240299,2.902356148,-3.537188292,0.1552829295
scoop_total133g_signminus_offset266_set16,스쿱,scoop_total_133g,133,15,2,-0.4418159723,1.79046464,1.178240299,2.902356148,-3.537188292,0.1552829295
