실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,13,120.029,-0.9981473088264465,1.3438464403152466,0.6481035351753235,-1.083253522438099e-07,1.2903899460070534e-07,0.1564479023218155,0.3014791011810303
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,14,120.849,-1.0183497667312622,1.335479497909546,0.7283118367195129,-1.1066807559245717e-07,1.3182967961711256e-07,0.15983135998249054,0.27658092975616455
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,15,121.669,-0.9729055166244507,1.3179244995117188,0.5533932447433472,-1.0990435583835279e-07,1.3091992911995476e-07,0.15872836112976074,0.2871387302875519
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,16,122.490,-1.0328278541564941,1.3539109230041504,0.5724479556083679,-1.1211488981643924e-07,1.3355315786611754e-07,0.16192090511322021,0.2867010235786438
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,17,123.309,-1.1053677797317505,1.385151743888855,0.6371827721595764,-1.0939229611039991e-07,1.3030995660301414e-07,0.15798881649971008,0.28970322012901306
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,18,124.129,-1.0979481935501099,1.4197978973388672,0.6526834964752197,-1.1001436206470316e-07,1.3105096741128364e-07,0.15888723731040955,0.2841828465461731
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,19,124.952,-1.133559226989746,1.4181784391403198,0.552593469619751,-1.1009897349367748e-07,1.3115176500377856e-07,0.1590094268321991,0.27788084745407104
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,4,20,125.770,-1.1474683284759521,1.3892649412155151,0.5117261409759521,-1.0913267090018053e-07,1.300006857718472e-07,0.1576138585805893,0.28798365592956543
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,1,127.590,-1.1942882537841797,1.4284336566925049,0.5434868335723877,-1.0682470730216664e-07,1.2725139697522536e-07,0.15428060293197632,0.27482423186302185
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,2,128.410,-1.1951931715011597,1.4130938053131104,0.47387751936912537,-1.0567627128921231e-07,1.25883360624357e-07,0.15262198448181152,0.2706669270992279
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,3,129.230,-1.2324047088623047,1.427324652671814,0.49497827887535095,-1.0458339261276706e-07,1.2458150422389735e-07,0.1510436087846756,0.2698097825050354
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,4,130.049,-1.1756906509399414,1.4584087133407593,0.45604413747787476,-1.0953363727139731e-07,1.3047831259882514e-07,0.1581929475069046,0.280987024307251
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,5,130.870,-1.2011514902114868,1.446723461151123,0.5646719336509705,-1.0919571735712452e-07,1.3007579013901704e-07,0.1577049195766449,0.27554425597190857
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,6,131.689,-1.127163052558899,1.3848466873168945,0.539323627948761,-1.0905834102459266e-07,1.2991213793611678e-07,0.15750651061534882,0.27797967195510864
scoop3_total133g_09211836_set1,scoop3,scoop3_total_133g,133,5,7,132.510,-1.0768377780914307,1.3606493473052979,0.4957590103149414,-1.0731475441616567e-07,1.2783515046521643e-07,0.1549883484840393,0.29329586029052734
