실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,1,10,195.421,-1.0581516027450562,1.2794861793518066,1.5488752126693726,-1.1480558725907031e-07,1.367583593037125e-07,0.16580691933631897,0.3865164518356323
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,1,197.239,-1.1974258422851562,1.374818205833435,1.603545069694519,-1.181421183105158e-07,1.4073289378302434e-07,0.17062567174434662,0.3864929676055908
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,2,198.059,-1.1948299407958984,1.3568087816238403,1.5225695371627808,-1.1490194395946673e-07,1.3687314037724718e-07,0.1659460812807083,0.3719598650932312
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,3,198.879,-1.2097256183624268,1.3463770151138306,1.5108424425125122,-1.1608848637933988e-07,1.382865661980759e-07,0.167659729719162,0.3900180160999298
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,4,199.698,-1.2674832344055176,1.3704952001571655,1.576848030090332,-1.1721697745770143e-07,1.3963084199986042e-07,0.16928954422473907,0.37796464562416077
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,5,200.520,-1.2233268022537231,1.3399618864059448,1.5417184829711914,-1.1583833270378818e-07,1.3798857878555282e-07,0.16729845106601715,0.3707638084888458
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,6,201.339,-1.184443473815918,1.3083806037902832,1.4429700374603271,-1.1419422918379496e-07,1.3603009563212254e-07,0.16492396593093872,0.3866505026817322
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,7,202.158,-1.17966628074646,1.3467849493026733,1.5017976760864258,-1.1574899616562107e-07,1.3788216790544539e-07,0.16716942191123962,0.3787325918674469
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,8,202.981,-1.1923606395721436,1.3869478702545166,1.6103545427322388,-1.1792188558956695e-07,1.40470547194127e-07,0.17030759155750275,0.39198073744773865
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,9,203.798,-1.2407371997833252,1.3599011898040771,1.4408842325210571,-1.1361582608060417e-07,1.3534109655211068e-07,0.16408862173557281,0.38430333137512207
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,2,10,204.619,-1.051274061203003,1.2807550430297852,1.4761226177215576,-1.1532632271382681e-07,1.3737866311203106e-07,0.16655898094177246,0.3892836272716522
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,1,206.439,-1.113871455192566,1.2951347827911377,1.6228687763214111,-1.1785951414822193e-07,1.403962386348212e-07,0.17021751403808594,0.3862033188343048
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,2,207.259,-0.9754632711410522,1.2347631454467773,1.596049189567566,-1.17436250945957e-07,1.3989205172038055e-07,0.16960622370243073,0.38394004106521606
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,3,208.080,-0.9964117407798767,1.2499730587005615,1.5843178033828735,-1.1808147348801867e-07,1.4066064579765225e-07,0.17053808271884918,0.39118313789367676
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,4,208.901,-1.0926960706710815,1.3188368082046509,1.5709477663040161,-1.1873259353478716e-07,1.4143627424800798e-07,0.17147846519947052,0.3836469352245331
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,5,209.720,-1.1622860431671143,1.349990725517273,1.5370934009552002,-1.1632559449026303e-07,1.3856900693554053e-07,0.1680021733045578,0.37562763690948486
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,6,210.543,-1.1722490787506104,1.3860653638839722,1.4632675647735596,-1.196625305510679e-07,1.425440387947674e-07,0.1728215217590332,0.376485675573349
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,7,211.360,-1.212960124015808,1.353215217590332,1.513749122619629,-1.1711053105045721e-07,1.395040527540914e-07,0.16913580894470215,0.37269487977027893
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,8,212.180,-1.2582297325134277,1.383084774017334,1.5650639533996582,-1.1653745701778462e-07,1.3882139171528252e-07,0.16830815374851227,0.38061368465423584
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,9,213.000,-1.2282063961029053,1.3949054479599,1.5052785873413086,-1.1786154630044621e-07,1.403986686909775e-07,0.17022044956684113,0.3776777386665344
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,3,10,213.820,-1.1536955833435059,1.3468483686447144,1.5351022481918335,-1.1614181971708604e-07,1.3835010292950756e-07,0.16773675382137299,0.37956491112709045
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,1,215.638,-1.058896541595459,1.2787617444992065,1.7080878019332886,-1.1877450845076964e-07,1.4148619698062248e-07,0.17153899371623993,0.3874206840991974
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,2,216.458,-1.1074930429458618,1.3269503116607666,1.5367473363876343,-1.1482177342259092e-07,1.3677764343356102e-07,0.16583029925823212,0.370839387178421
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,3,217.279,-1.1738415956497192,1.3515864610671997,1.4280818700790405,-1.1501377628064802e-07,1.370063671402022e-07,0.16610759496688843,0.37744876742362976
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,4,218.101,-1.175032138824463,1.3687255382537842,1.5055406093597412,-1.1636956287475186e-07,1.3862138814602076e-07,0.16806566715240479,0.3829771876335144
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,5,218.918,-1.2165440320968628,1.387264370918274,1.5669586658477783,-1.2067373234003753e-07,1.4374859347299207e-07,0.17428192496299744,0.3762522339820862
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,6,219.741,-1.1262435913085938,1.3424497842788696,1.526168704032898,-1.1702525171131128e-07,1.394024593537324e-07,0.169012650847435,0.38743624091148376
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,7,220.558,-1.0130199193954468,1.2584213018417358,1.5825910568237305,-1.1848557335270016e-07,1.41142024290275e-07,0.17112170159816742,0.3846328556537628
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,8,221.379,-0.9446437954902649,1.2325923442840576,1.5775973796844482,-1.1911400576991582e-07,1.4189062369496241e-07,0.1720293015241623,0.4160516858100891
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,9,222.198,-1.0205543041229248,1.2564811706542969,1.5590544939041138,-1.1832273827394602e-07,1.409480461234125e-07,0.17088653147220612,0.3909285366535187
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,4,10,223.022,-1.063876748085022,1.2922446727752686,1.6539145708084106,-1.2028952767195733e-07,1.4329091868603427e-07,0.17372705042362213,0.3829318583011627
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,1,224.839,-1.1738088130950928,1.358628749847412,1.5937038660049438,-1.1895769347347596e-07,1.4170441886562912e-07,0.1718035638332367,0.3828045725822449
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,2,225.659,-1.254436731338501,1.3961577415466309,1.5961763858795166,-1.1385428422272525e-07,1.3562515732701286e-07,0.16443300247192383,0.37912437319755554
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,3,226.479,-1.2668285369873047,1.4248133897781372,1.4882173538208008,-1.1732567628541801e-07,1.3976033130802534e-07,0.16944652795791626,0.3828924894332886
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,4,227.299,-1.1961112022399902,1.3941673040390015,1.5162672996520996,-1.1873429883735298e-07,1.4143830640023225e-07,0.1714809238910675,0.38920891284942627
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,5,228.119,-1.0699193477630615,1.2988466024398804,1.530200481414795,-1.1646261555142701e-07,1.3873224702365405e-07,0.1682000607252121,0.3934568464756012
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,6,228.939,-1.071983814239502,1.298234462738037,1.6575872898101807,-1.1614203287990676e-07,1.3835035872489243e-07,0.16773706674575806,0.3704778552055359
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,7,229.759,-1.1244357824325562,1.3203911781311035,1.6086279153823853,-1.1761631668605332e-07,1.401065503614518e-07,0.16986627876758575,0.3830626308917999
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,8,230.579,-1.1878341436386108,1.3439042568206787,1.5110430717468262,-1.1809846967025805e-07,1.4068089626562141e-07,0.17056262493133545,0.39967361092567444
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,9,231.397,-1.1431338787078857,1.3224329948425293,1.6256283521652222,-1.1682239886567913e-07,1.3916081798015512e-07,0.16871967911720276,0.37597569823265076
scoop3_total32g_09211829_set3,scoop3,scoop3_total_32g,32,5,10,232.218,-1.1210827827453613,1.318907618522644,1.6098191738128662,-1.1919608766675083e-07,1.41988394375403e-07,0.17214785516262054,0.37926334142684937
