실험명,물체종류,측정조건,실제총무게_g,반복번호,표본번호,시각_s,X축힘_N,Y축힘_N,Z축힘_N,X축모멘트_Nm,Y축모멘트_Nm,Z축모멘트_Nm,작업물무게_kgf
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,2,546.819,-0.3425254225730896,1.8309918642044067,1.341549277305603,-5.0421731430105865e-05,2.629435039125383e-05,0.16088229417800903,0.7182896137237549
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,3,547.638,-0.3898850083351135,1.8086999654769897,1.3223142623901367,-5.146268449607305e-05,2.6837193217943422e-05,0.1642036885023117,0.7310374975204468
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,4,548.457,-0.38129258155822754,1.8257640600204468,1.316575288772583,-5.0265043682884425e-05,2.6212637749267742e-05,0.16038234531879425,0.7203887104988098
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,5,549.278,-0.3767566680908203,1.816002607345581,1.2282172441482544,-5.017620787839405e-05,2.6166311727138236e-05,0.16009889543056488,0.7263921499252319
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,6,550.096,-0.3632008731365204,1.7817569971084595,1.365949273109436,-5.0225604354636744e-05,2.6192072255071253e-05,0.1602565050125122,0.7195315957069397
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,7,550.917,-0.5408350825309753,1.9002420902252197,1.262873888015747,-5.1437236834317446e-05,2.6823923690244555e-05,0.16412250697612762,0.7169708609580994
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,8,551.736,-0.5141966938972473,1.8540548086166382,1.2289611101150513,-5.057328235125169e-05,2.637338184285909e-05,0.16136585175991058,0.71214759349823
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,9,552.559,-0.5765863656997681,1.890736699104309,1.1926026344299316,-5.060821786173619e-05,2.63915990217356e-05,0.16147731244564056,0.7243659496307373
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,15,10,553.376,-0.3784700036048889,1.7829617261886597,1.3069812059402466,-4.9665100959828123e-05,2.5899775209836662e-05,0.1584680825471878,0.7259359359741211
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,1,555.196,-0.37637627124786377,1.752559781074524,1.2790502309799194,-4.985859413864091e-05,2.6000678190030158e-05,0.1590854674577713,0.7115018963813782
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,2,556.016,-0.4057621955871582,1.819766879081726,1.2287951707839966,-5.195619451114908e-05,2.7094552933704108e-05,0.16577835381031036,0.7442026734352112
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,3,556.836,-0.571107804775238,1.9041682481765747,1.2729251384735107,-5.075899389339611e-05,2.6470226657693274e-05,0.16195841133594513,0.7033695578575134
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,4,557.656,-0.42020538449287415,1.8978397846221924,1.2351197004318237,-5.273156057228334e-05,2.749889790720772e-05,0.1682523488998413,0.7346451878547668
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,5,558.476,-0.4423584043979645,1.8229626417160034,1.4171013832092285,-5.1395734772086143e-05,2.6802281354321167e-05,0.1639900803565979,0.7427158951759338
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,6,559.296,-0.46828705072402954,1.8231369256973267,1.3374594449996948,-5.1314047595951706e-05,2.6759682441479526e-05,0.1637294441461563,0.712854266166687
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,7,560.119,-0.5798909068107605,1.8646981716156006,1.2792646884918213,-5.028778105042875e-05,2.6224495741189457e-05,0.1604548841714859,0.7182976007461548
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,8,560.936,-0.6666629314422607,1.9320780038833618,1.2510253190994263,-5.00235655636061e-05,2.6086710931849666e-05,0.15961185097694397,0.7269585132598877
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,9,561.757,-0.6150659918785095,1.9263523817062378,1.2912522554397583,-5.157129999133758e-05,2.689383654796984e-05,0.16455025970935822,0.7311742305755615
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,16,10,562.576,-0.5575041770935059,1.8863089084625244,1.2415472269058228,-4.9958460294874385e-05,2.605275767564308e-05,0.15940411388874054,0.7279306054115295
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,1,564.396,-0.46842485666275024,1.8271557092666626,1.3601549863815308,-4.946580884279683e-05,2.5795845431275666e-05,0.15783219039440155,0.715215802192688
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,2,565.217,-0.5355578660964966,1.845031976699829,1.1666861772537231,-5.090148624731228e-05,2.654453601280693e-05,0.16241306066513062,0.711545467376709
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,3,566.036,-0.5600389242172241,1.866265892982483,1.189496636390686,-5.136184336151928e-05,2.6784606234286912e-05,0.16388194262981415,0.7132617235183716
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,4,566.855,-0.628997802734375,1.9191879034042358,1.2272416353225708,-5.1957387768197805e-05,2.7095176847069524e-05,0.165782168507576,0.7159848809242249
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,5,567.678,-0.5433502793312073,1.8988126516342163,1.2606754302978516,-5.018653973820619e-05,2.617169957375154e-05,0.16013187170028687,0.718885600566864
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,6,568.495,-0.5091637372970581,1.868542194366455,1.1493827104568481,-5.04182607983239e-05,2.6292538677807897e-05,0.160871222615242,0.7212019562721252
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,7,569.315,-0.4944974482059479,1.880149483680725,1.198061227798462,-5.1844770496245474e-05,2.703644713619724e-05,0.16542282700538635,0.719710648059845
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,8,570.135,-0.5186285376548767,1.8536834716796875,1.2936686277389526,-5.075549415778369e-05,2.6468402211321518e-05,0.16194723546504974,0.7164551019668579
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,9,570.956,-0.5019320249557495,1.8500536680221558,1.262271761894226,-5.0970953452633694e-05,2.6580761186778545e-05,0.1626347154378891,0.7174495458602905
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,17,10,571.775,-0.40137773752212524,1.8078364133834839,1.2309592962265015,-5.095608503324911e-05,2.6573008653940633e-05,0.1625872701406479,0.7176539897918701
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,1,573.595,-0.4140227138996124,1.8249138593673706,1.3628971576690674,-5.1373015594435856e-05,2.679043245734647e-05,0.16391758620738983,0.7408398985862732
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,2,574.418,-0.38060232996940613,1.8618688583374023,1.3172236680984497,-5.2223440434318036e-05,2.723391844483558e-05,0.1666310578584671,0.7147186398506165
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,3,575.235,-0.4355804920196533,1.7422150373458862,1.2286959886550903,-5.061206320533529e-05,2.639360354805831e-05,0.1614895910024643,0.7331764101982117
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,4,576.056,-0.4624382257461548,1.818729281425476,1.3761985301971436,-5.230222086538561e-05,2.7275002139504068e-05,0.16688242554664612,0.7579063177108765
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,5,576.875,-0.4668337404727936,1.855586290359497,1.2148977518081665,-5.135361789143644e-05,2.678031705727335e-05,0.1638556867837906,0.7210175395011902
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,6,577.698,-0.5569594502449036,1.85775625705719,1.3284847736358643,-5.0266895414097235e-05,2.6213603632641025e-05,0.16038824617862701,0.7215948104858398
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,7,578.516,-0.5371295213699341,1.8711434602737427,1.2083052396774292,-5.120762580190785e-05,2.670418325578794e-05,0.1633898764848709,0.7202776670455933
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,8,579.338,-0.5942190289497375,1.8728978633880615,1.23809814453125,-5.141088695381768e-05,2.681018304429017e-05,0.16403843462467194,0.7164750695228577
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,9,580.158,-0.6577775478363037,1.9361613988876343,1.2700862884521484,-5.071223858976737e-05,2.6445844923728146e-05,0.16180922091007233,0.7181136608123779
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,18,10,580.975,-0.635922372341156,1.9056434631347656,1.2213220596313477,-5.149267235537991e-05,2.685283288883511e-05,0.1642993837594986,0.7105564475059509
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,1,582.795,-0.6107573509216309,1.8930422067642212,1.2661657333374023,-4.9849630158860236e-05,2.5996005206252448e-05,0.1590568721294403,0.7222439646720886
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,2,583.616,-0.5738943219184875,1.874240756034851,1.2757670879364014,-5.028517625760287e-05,2.622313695610501e-05,0.16044658422470093,0.7215654850006104
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,3,584.437,-0.5119230151176453,1.8529387712478638,1.2318108081817627,-5.068026439403184e-05,2.6429172066855244e-05,0.16170720756053925,0.7140831351280212
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,4,585.257,-0.4467638432979584,1.8244073390960693,1.2053894996643066,-5.110635902383365e-05,2.6651374355424196e-05,0.16306675970554352,0.7208449840545654
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,5,586.080,-0.438912570476532,1.8389300107955933,1.31941556930542,-5.198580038268119e-05,2.7110003429697827e-05,0.1658765971660614,0.7306405305862427
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,6,586.901,-0.40005064010620117,1.8271594047546387,1.3319987058639526,-5.1278497267048806e-05,2.6741143301478587e-05,0.16361600160598755,0.7276315093040466
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,7,587.718,-0.3508594036102295,1.749232292175293,1.2544749975204468,-5.060206967755221e-05,2.6388393962406553e-05,0.16145770251750946,0.7145013213157654
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,8,588.537,-0.33831480145454407,1.7503626346588135,1.2524970769882202,-5.062257332610898e-05,2.6399085982120596e-05,0.16152313351631165,0.7273582220077515
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,9,589.357,-0.36927881836891174,1.7722749710083008,1.357208490371704,-5.057553426013328e-05,2.6374555091024376e-05,0.16137303411960602,0.7377051115036011
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,19,10,590.176,-0.42366617918014526,1.7756853103637695,1.3582720756530762,-5.001415411243215e-05,2.6081801479449496e-05,0.15958182513713837,0.7154950499534607
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,1,591.995,-0.4693165719509125,1.8218528032302856,1.2529391050338745,-5.130550925969146e-05,2.6755227736430243e-05,0.16370218992233276,0.7219557166099548
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,2,592.816,-0.537916898727417,1.8786563873291016,1.294619083404541,-5.075045191915706e-05,2.6465773771633394e-05,0.16193115711212158,0.7272358536720276
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,3,593.638,-0.561557412147522,1.904322862625122,1.2637054920196533,-5.036585571360774e-05,2.6265210181009024e-05,0.16070401668548584,0.7202660441398621
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,4,594.457,-0.6167521476745605,1.868438482284546,1.2199546098709106,-5.0856346206273884e-05,2.652099465194624e-05,0.16226902604103088,0.7180166244506836
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,5,595.275,-0.6392269134521484,1.916031837463379,1.2401572465896606,-5.075424996903166e-05,2.6467754651093856e-05,0.16194327175617218,0.7044709324836731
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,6,596.096,-0.618346631526947,1.9301995038986206,1.1881345510482788,-5.1270042604301125e-05,2.673673225217499e-05,0.1635890156030655,0.7016755938529968
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,7,596.916,-0.6210135221481323,1.871041178703308,1.1385862827301025,-5.012912879465148e-05,2.6141760827158578e-05,0.1599486768245697,0.7282609343528748
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,8,597.738,-0.5950363874435425,1.8970268964767456,1.2751497030258179,-5.162415254744701e-05,2.6921397875412367e-05,0.164718896150589,0.7200475335121155
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,9,598.558,-0.5493107438087463,1.885901927947998,1.2076594829559326,-5.062390482635237e-05,2.6399779017083347e-05,0.1615273654460907,0.712892472743988
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,20,10,599.375,-0.5192191004753113,1.8712395429611206,1.2162623405456543,-5.195145422476344e-05,2.7092082746094093e-05,0.1657632291316986,0.7097079157829285
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,1,601.196,-0.44006597995758057,1.8179545402526855,1.2704075574874878,-5.0697428378043696e-05,2.643812149472069e-05,0.16176196932792664,0.721356987953186
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,2,602.019,-0.4020191729068756,1.8449651002883911,1.3052558898925781,-5.117488035466522e-05,2.668710658326745e-05,0.16328538954257965,0.7358033657073975
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,3,602.839,-0.4157710075378418,1.8393062353134155,1.3890947103500366,-5.1340066420380026e-05,2.6773250283440575e-05,0.16381245851516724,0.7210168838500977
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,4,603.657,-0.4022957980632782,1.7958399057388306,1.2952450513839722,-4.945525142829865e-05,2.5790341169340536e-05,0.15779851377010345,0.7200861573219299
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,5,604.476,-0.38567304611206055,1.7595258951187134,1.2690109014511108,-5.0971928430953994e-05,2.6581270503811538e-05,0.1626378297805786,0.724318265914917
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,6,605.296,-0.43223389983177185,1.8262710571289062,1.277994990348816,-5.091170169180259e-05,2.6549862013780512e-05,0.16244564950466156,0.729452908039093
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,7,606.117,-0.45669040083885193,1.824120044708252,1.3042362928390503,-5.2469807997113094e-05,2.7362397304386832e-05,0.16741715371608734,0.7266951203346252
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,8,606.936,-0.46604129672050476,1.8214302062988281,1.2533141374588013,-5.068504106020555e-05,2.64316622633487e-05,0.16172245144844055,0.7197508811950684
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,9,607.756,-0.47063979506492615,1.8305920362472534,1.2038201093673706,-5.085463635623455e-05,2.6520103347138502e-05,0.16226357221603394,0.7181016802787781
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,21,10,608.575,-0.5131272673606873,1.8893721103668213,1.227142572402954,-5.111738573759794e-05,2.6657124180928804e-05,0.1631019413471222,0.7236788868904114
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,1,610.395,-0.5282492637634277,1.8773821592330933,1.1682263612747192,-5.125364987179637e-05,2.6728184820967726e-05,0.16353671252727509,0.7113679051399231
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,2,611.215,-0.5445974469184875,1.8700754642486572,1.1736853122711182,-5.185616828384809e-05,2.7042391593568027e-05,0.16545920073986053,0.7217587232589722
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,3,612.035,-0.5629464387893677,1.9058035612106323,1.2594058513641357,-5.2463539759628475e-05,2.735912858042866e-05,0.1673971563577652,0.7318683862686157
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,4,612.856,-0.5567286014556885,1.9102410078048706,1.31425940990448,-5.099566624267027e-05,2.659365054569207e-05,0.16271357238292694,0.7195925712585449
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,5,613.675,-0.5096350312232971,1.8581125736236572,1.255367398262024,-5.1406990678515285e-05,2.6808149414137006e-05,0.16402599215507507,0.7236409783363342
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,6,614.495,-0.5020845532417297,1.8309873342514038,1.2246308326721191,-5.241708640824072e-05,2.7334903279552236e-05,0.16724893450737,0.7292311787605286
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,7,615.316,-0.493386834859848,1.846260905265808,1.3289750814437866,-5.106395110487938e-05,2.662926090124529e-05,0.1629314422607422,0.724321722984314
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,8,616.138,-0.47704869508743286,1.8420655727386475,1.336072564125061,-4.983462713425979e-05,2.5988181732827798e-05,0.15900899469852448,0.7236135005950928
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,9,616.956,-0.44353169202804565,1.836482048034668,1.3032922744750977,-5.1644899940583855e-05,2.6932217224384658e-05,0.16478508710861206,0.7080420255661011
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,22,10,617.775,-0.4318990707397461,1.8261469602584839,1.3184945583343506,-5.108230106998235e-05,2.663882878550794e-05,0.16298998892307281,0.7308120131492615
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,1,619.595,-0.4893697202205658,1.8509413003921509,1.3103407621383667,-4.944677493767813e-05,2.5785919206100516e-05,0.15777146816253662,0.7188129425048828
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,2,620.418,-0.3884759247303009,1.8217829465866089,1.234775424003601,-4.980404628440738e-05,2.597223465272691e-05,0.15891142189502716,0.7242475152015686
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,3,621.235,-0.5440545082092285,1.871870517730713,1.2511316537857056,-5.084261647425592e-05,2.6513835109653883e-05,0.16222523152828217,0.7163577079772949
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,4,622.055,-0.6655962467193604,1.9339410066604614,1.2422772645950317,-5.0699731218628585e-05,2.643932202772703e-05,0.1617693156003952,0.7210645079612732
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,5,622.875,-0.6080054044723511,1.9516953229904175,1.221313238143921,-5.060213152319193e-05,2.6388426704215817e-05,0.16145791113376617,0.7253714799880981
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,6,623.695,-0.366310715675354,1.801072359085083,1.2060319185256958,-4.977888966095634e-05,2.5959114282159135e-05,0.1588311642408371,0.73125159740448
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,7,624.516,-0.32982438802719116,1.7644649744033813,1.3233011960983276,-5.024313577450812e-05,2.6201214495813474e-05,0.1603124439716339,0.7348232269287109
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,8,625.335,-0.41291543841362,1.8284467458724976,1.3955941200256348,-4.96105567435734e-05,2.5871329853544012e-05,0.15829405188560486,0.7288559079170227
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,9,626.157,-0.3817894756793976,1.803454041481018,1.3359569311141968,-5.263182538328692e-05,2.7446887543192133e-05,0.1679341197013855,0.7086303234100342
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,23,10,626.977,-0.5783138871192932,1.8688206672668457,1.1832211017608643,-5.124804738443345e-05,2.6725263523985632e-05,0.16351884603500366,0.7210540175437927
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,1,628.797,-0.42715227603912354,1.8300381898880005,1.3712397813796997,-5.0070953875547275e-05,2.611142372188624e-05,0.15976306796073914,0.7194876074790955
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,2,629.620,-0.41067954897880554,1.8063907623291016,1.3288627862930298,-5.1126062317052856e-05,2.6661649826564826e-05,0.16312962770462036,0.7224895358085632
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,3,630.435,-0.535009503364563,1.870565414428711,1.242272138595581,-5.101064016344026e-05,2.660145764821209e-05,0.16276134550571442,0.7158569693565369
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,4,631.255,-0.5775511860847473,1.9199875593185425,1.1861510276794434,-5.06569558638148e-05,2.641701757966075e-05,0.16163283586502075,0.7091458439826965
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,5,632.076,-0.553282618522644,1.8724415302276611,1.1585266590118408,-5.0699254643404856e-05,2.6439074645168148e-05,0.16176779568195343,0.7108655571937561
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,6,632.895,-0.6545363068580627,1.9256900548934937,1.2700645923614502,-5.12013393745292e-05,2.670090543688275e-05,0.1633698046207428,0.7131511569023132
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,7,633.715,-0.5568172931671143,1.9023891687393188,1.258380651473999,-5.15243191330228e-05,2.686933657969348e-05,0.1644003689289093,0.7321941256523132
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,8,634.535,-0.44684597849845886,1.8090324401855469,1.3112143278121948,-5.144836541148834e-05,2.682972808543127e-05,0.16415801644325256,0.7191583514213562
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,9,635.355,-0.6043657660484314,1.9172850847244263,1.268553614616394,-5.125547249917872e-05,2.672913615242578e-05,0.16354253888130188,0.7205599546432495
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,24,10,636.175,-0.6274169087409973,1.9340488910675049,1.2633496522903442,-5.141287692822516e-05,2.681121986825019e-05,0.16404476761817932,0.7224269509315491
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,1,637.995,-0.6257094740867615,1.9418376684188843,1.26132071018219,-5.246774526312947e-05,2.7361322281649336e-05,0.16741058230400085,0.7298288941383362
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,2,638.815,-0.6212970018386841,1.9162105321884155,1.2704867124557495,-5.1432045438559726e-05,2.682121703401208e-05,0.16410593688488007,0.7149673700332642
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,3,639.636,-0.5711395740509033,1.911405324935913,1.222632646560669,-5.1011244067922235e-05,2.6601772333378904e-05,0.16276326775550842,0.7118822336196899
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,4,640.456,-0.5191054344177246,1.8932777643203735,1.1871402263641357,-5.129614510224201e-05,2.6750345568871126e-05,0.1636723130941391,0.7271736860275269
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,5,641.275,-0.5158385038375854,1.9040718078613281,1.248093605041504,-5.097467146697454e-05,2.6582700229482725e-05,0.1626465767621994,0.723436176776886
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,6,642.096,-0.4912903606891632,1.8628156185150146,1.2916135787963867,-4.9906040658243e-05,2.6025423721875995e-05,0.1592368632555008,0.7172691226005554
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,7,642.916,-0.38057228922843933,1.8319581747055054,1.2681143283843994,-4.9785172450356185e-05,2.5962392101064324e-05,0.15885120630264282,0.7099282741546631
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,8,643.735,-0.3499944806098938,1.7852489948272705,1.225584626197815,-5.112118014949374e-05,2.6659105060389265e-05,0.1631140559911728,0.7355663776397705
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,9,644.555,-0.3777199685573578,1.7843303680419922,1.3622783422470093,-5.102420982439071e-05,2.6608533516991884e-05,0.16280463337898254,0.7270381450653076
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,25,10,645.375,-0.3625807464122772,1.782814383506775,1.318285584449768,-5.0388531235512346e-05,2.6277035431121476e-05,0.16077636182308197,0.7229814529418945
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,1,647.195,-0.3789273798465729,1.7870405912399292,1.2812596559524536,-5.128172051627189e-05,2.6742824047687463e-05,0.1636262834072113,0.7305362224578857
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,2,648.014,-0.4474804401397705,1.8165768384933472,1.31020188331604,-5.0561295211082324e-05,2.6367129976279102e-05,0.16132760047912598,0.7197240591049194
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,3,648.834,-0.4523400366306305,1.8688865900039673,1.2802983522415161,-5.1158072892576456e-05,2.6678342692321166e-05,0.163231760263443,0.7060288786888123
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,4,649.654,-0.4882974624633789,1.8305623531341553,1.1603546142578125,-5.088110265205614e-05,2.6533905838732608e-05,0.16234801709651947,0.7109719514846802
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,5,650.477,-0.559359073638916,1.8848185539245605,1.2365409135818481,-5.034171772422269e-05,2.6252622774336487e-05,0.16062699258327484,0.7194445729255676
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,6,651.304,-0.6203264594078064,1.938140630722046,1.278532862663269,-5.017231160309166e-05,2.6164279915974475e-05,0.1600864678621292,0.7151927947998047
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,7,652.124,-0.621606171131134,1.9152112007141113,1.1976863145828247,-5.0993945478694513e-05,2.659275196492672e-05,0.1627080738544464,0.7161095142364502
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,8,652.944,-0.6001856327056885,1.922594666481018,1.184563159942627,-5.0913124141516164e-05,2.6550605980446562e-05,0.16245019435882568,0.7174520492553711
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,9,653.764,-0.6225400567054749,1.922204852104187,1.2114343643188477,-5.122039146954194e-05,2.6710840757004917e-05,0.1634306013584137,0.7274670004844666
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,26,10,654.584,-0.6241431832313538,1.9222657680511475,1.2783406972885132,-5.0587364967213944e-05,2.6380725103081204e-05,0.16141077876091003,0.7143250107765198
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,1,656.405,-0.5014431476593018,1.892271876335144,1.2568873167037964,-5.060482362750918e-05,2.6389830964035355e-05,0.16146649420261383,0.7165738940238953
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,2,657.224,-0.4748912453651428,1.8566919565200806,1.2674387693405151,-5.0591130275279284e-05,2.638268779264763e-05,0.16142280399799347,0.727810800075531
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,3,658.044,-0.4886196553707123,1.8336834907531738,1.343429684638977,-5.1293511205585673e-05,2.674897223187145e-05,0.16366390883922577,0.727738082408905
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,4,658.867,-0.39293065667152405,1.8086185455322266,1.3020130395889282,-5.0255323003511876e-05,2.620756822580006e-05,0.16035132110118866,0.7169359922409058
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,5,659.684,-0.3912692070007324,1.7756168842315674,1.2787660360336304,-5.156343831913546e-05,2.6889736545854248e-05,0.16452518105506897,0.7278643846511841
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,6,660.505,-0.4017743766307831,1.771141529083252,1.3543466329574585,-4.942858504364267e-05,2.5776434995350428e-05,0.15771342813968658,0.7234439849853516
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,7,661.327,-0.5241839289665222,1.9199888706207275,1.2714133262634277,-5.051478365203366e-05,2.6342875571572222e-05,0.16117919981479645,0.713280975818634
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,8,662.144,-0.409953236579895,1.7687568664550781,1.235734462738037,-5.1381459343247116e-05,2.6794836230692454e-05,0.1639445275068283,0.7192763090133667
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,9,662.966,-0.43159112334251404,1.7664402723312378,1.212928295135498,-5.058779788669199e-05,2.6380950657767244e-05,0.16141216456890106,0.7122679352760315
scoop_total132g_09191449_set2,scoop,scoop_total_132g,132,27,10,663.784,-0.4707690477371216,1.8526456356048584,1.3236019611358643,-5.2106945076957345e-05,2.717316965572536e-05,0.16625936329364777,0.7257634401321411
